bucket,paper_folder,title,authors,arxiv_id,date_published,s3_uri,error
new-swa-1,kb-data/output/Investigation_of_an_alternate_means_of_wakefield_suppression_in_the_main_linacs_of_CLIC,I 1 VESTIGATIO 1 OF A 1 ALTER 1 ATE MEA 1 S OF WAKEFIELD SUPPRESSIO 1 I 1 THE MAI 1 LI 1 ACS OF CLIC *,"V. F. Khan, R.M. Jones; The Cockcroft Institute, Daresbury, WA4 4AD, UK; The University of Manchester, Manchester M13 9PL, UK.; mm to 2.35 mm. Tapering the irises within the structure ensures  that  a  range  of  modes  are  excited  which  do  not add  coherently.  We  enforce  an  erf  distribution  of  the dependence of the iris radius with cell number. The mode density dn/df, characteristic kick factor weighted density function  Kdn/df,  together  with  an  indication  of  mode location,  for  a  structure  effectively  consisting  of  four times the number of cells, is illustrated in Fig. 1.; Figure  1:  Kick  factor  weighted  density  function  Kdn/df (red  curve),  density  function  (blue-dashed)  and  mode separation (black lines).",,,s3://new-swa-1/kb-data/output/Investigation_of_an_alternate_means_of_wakefield_suppression_in_the_main_linacs_of_CLIC/structured.json,
new-swa-1,kb-data/output/Investigations_into_X-band_dielectric_disk_accelerating_structures_for_future_linear_accelerators,Investigations into X-band dielectric disk accelerating structures for future linear accelerators,"Yelong Wei  1,* and Alexej Grudiev 1; 1 CERN, Geneva CH-1211, Switzerland; The DLA structures were initially proposed in the 1940s [21-24], and experimentally demonstrated in the  1950s  [25-27].  Since  that  time,  disk-loaded metallic  structures  have  prevailed  for  accelerator research  and  development  because  of  their  high quality  factor  and  high  field  holding  capability. Thanks  to  remarkable  progress  in  new  ceramic",,,s3://new-swa-1/kb-data/output/Investigations_into_X-band_dielectric_disk_accelerating_structures_for_future_linear_accelerators/structured.json,
new-swa-1,kb-data/output/Leaky_surface_plasmon-based_wakefield_acceleration_in_nanostructured_carbon_nanotubes,Leaky surface plasmon-based wakefield acceleration in nanostructured carbon nanotubes,"Bifeng Lei, 1, 2, ∗ Hao Zhang, 1, 2 Cristian Bont ¸oiu, 1, 2 Alexandre Bonatto, 3 Pablo; Mart´ ın-Luna, 4 Bin Liu, 5 Javier Resta-L´ opez, 6 Guoxing Xia, 7, 2 and Carsten Welsch 1, 2; Department of Physics and Astronomy, The University of Manchester, Manchester M13 9PL, United Kingdom",,"March 31, 2025",s3://new-swa-1/kb-data/output/Leaky_surface_plasmon-based_wakefield_acceleration_in_nanostructured_carbon_nanotubes/structured.json,
new-swa-1,kb-data/output/Local_and_Fundamental_Mode_Coupler_Damping_of_the_Transverse_Wakefield_in_RDDS1_Linacs,LOCAL AND FUNDAMENTAL MODE COUPLER DAMPING OF THE TRANSVERSE WAKEFIELD IN THE RDDS1 LINACS,"R.M. Jones 1 ; SLAC, N.M. Kroll 2 ; UCSD & SLAC, R.H. Miller 1 , C.-K. Ng 1 and J.W. Wang 1 ; SLAC",,,s3://new-swa-1/kb-data/output/Local_and_Fundamental_Mode_Coupler_Damping_of_the_Transverse_Wakefield_in_RDDS1_Linacs/structured.json,
new-swa-1,kb-data/output/Longitudinal_current_profile_reconstruction_from_wakefield_response_in_plasmas_and_structures,Longitudinal current profile reconstruction from wakefield response in plasmas and structures,"R. Roussel, ∗ G. Andonian, and J. B. Rosenzweig; Department of Physics and Astronomy, University of California, Los Angeles, California 90095-1547, USA; Department of Electrical Engineering and Department of Physics,",,"May 11, 2020",s3://new-swa-1/kb-data/output/Longitudinal_current_profile_reconstruction_from_wakefield_response_in_plasmas_and_structures/structured.json,
new-swa-1,kb-data/output/Manifold_Damping_Of_Wakefields_In_High_Phase_Advance_Linacs_For_The_NLC,MANIFOLD DAMPING OF WAKEFIELDS IN HIGH PHASE ADVANCE LINACS FOR THE NLC,"R.M. Jones † , Z. Li † , R.H. Miller † , T.O. Raubenheimer † , R.D. Ruth † , G.V. Stupakov † , J.W. Wang † , N.M. Kroll §; †Stanford Linear Accelerator Center, 2575 Sand Hill Road, Menlo Park, CA, 94025 § University of California, San Diego La Jolla, CA 92093-0319; Paper presented at the 2002 8 th European Particle Accelerator Conference (EPAC 2002) Paris, France, June 3 rd -June 7 th , 2002",,,s3://new-swa-1/kb-data/output/Manifold_Damping_Of_Wakefields_In_High_Phase_Advance_Linacs_For_The_NLC/structured.json,
new-swa-1,kb-data/output/Manifold_Damping_of_Transverse_Wakefields_in_High_Phase_Advance_Traveling_Wave_Structures_and_Local_Damping_of_Dipole_Wakefields_in_Standing_Wave_Accelerators,MANIFOLD DAMPING OF TRANSVERSE WAKEFIELDS IN HIGH PHASE ADVANCE  TRAVELING  WAVE  STRUCTURES  AND  LOCAL  DAMPING OF DIPOLE WAKEFIELDS IN STANDING WAVE ACCELERATORS*,"R.M. Jones * , SLAC; N.M. Kroll † , UCSD & SLAC; T. Higo, R.H. Miller*, and R.D Ruth*, Stanford Linear Accelerator Center, Stanford, CA  94309; Paper presented at the 2001 Particle Accelerator Conference Chicago, USA June18 -June22, 2001",,,s3://new-swa-1/kb-data/output/Manifold_Damping_of_Transverse_Wakefields_in_High_Phase_Advance_Traveling_Wave_Structures_and_Local_Damping_of_Dipole_Wakefields_in_Standing_Wave_Accelerators/structured.json,
new-swa-1,kb-data/output/Measurements_of_Terahertz_Generation_in_a_Metallic_Corrugated_Beam_Pipe,"Measurements of Terahertz Generation in a Metallic, Corrugated Beam Pipe ∗","Measurements of Terahertz Generation in a Metallic, Corrugated Beam Pipe ∗; K.L.F. Bane, SLAC, Menlo Park, CA, USA S. Antipov, ANL, Argonne, IL, USA M. Fedurin, K. Kusche, C. Swinson, BNL, Upton, NY, USA D. Xiang, Jiao Tong University, Shanghai, China; Presented at the 7th International Particle Accelerator Conference, IPAC2016 Busan, Korea , 8-13 May 2016",,,s3://new-swa-1/kb-data/output/Measurements_of_Terahertz_Generation_in_a_Metallic_Corrugated_Beam_Pipe/structured.json,
new-swa-1,kb-data/output/Measurements_of_Terahertz_Radiation_Generated_using_a_Metallic_Corrugated_Pipe,"Measurements of Terahertz Radiation Generated using a Metallic, Corrugated Pipe a","Measurements of Terahertz Radiation Generated using a Metallic, Corrugated Pipe a; Karl Bane b , Gennady Stupakov; SLAC National Accelerator Laboratory,Menlo Park, CA 94025",,,s3://new-swa-1/kb-data/output/Measurements_of_Terahertz_Radiation_Generated_using_a_Metallic_Corrugated_Pipe/structured.json,
new-swa-1,kb-data/output/Minimization_of_Transverse_Wakefields_in_the_NLC_Accelerator_Structures,MINIMIZATION OF TRANSVERSE WAKEFIELDS IN THE NLC ACCELERATOR STRUCTURES*,"R.M. Jones, R.H. Miller, and J.W. Wang,; Stanford Linear Accelerator Center, Stanford, CA  94309; Paper presented XXI International Linear Accelerator Conference (LINAC2002), Hotel Hyundai in Gyeongju, Korea. August 19 - August 23rd, 2002",,,s3://new-swa-1/kb-data/output/Minimization_of_Transverse_Wakefields_in_the_NLC_Accelerator_Structures/structured.json,
new-swa-1,kb-data/output/Modeling_of_an_Electron_Injector_for_the_AWAKE_Project,MODELINGOFANELECTRONINJECTORFORTHEAWAKEPROJECT,"O. Mete ∗ , G. Xia, † The University of Manchester, Manchester, UK R. Apsimon, G. Burt, † Lancaster University, Lancaster, UK S. Doebert, CERN, Geneva, Switzerland,; R. Fiorito, C. Welsch, † The University of Liverpool, Liverpool, UK; of about 2 . 5% . The multipole terms [7] due to transverse RF-kicks are 9 . 4241 × 10 -7 mT, 7 . 8418 × 10 -5 mT/m and 4 . 9 × 10 -3 mT/m 2 , respectively, from dipole to sextuple terms.",,,s3://new-swa-1/kb-data/output/Modeling_of_an_Electron_Injector_for_the_AWAKE_Project/structured.json,
new-swa-1,kb-data/output/Modeling_of_bound_electron_effects_in_particle-in-cell_simulation,Modeling of bound electron effects in particle-incell simulation,"Xiangyan An 12 , Min Chen 12, * , Zheng-Ming Sheng 123 , and Jie Zhang 123; 1 Key Laboratory for Laser Plasmas (MoE), School of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai 200240, China; 2 Collaborative Innovation Center of IFSA, Shanghai Jiao Tong University, Shanghai 200240, China",,,s3://new-swa-1/kb-data/output/Modeling_of_bound_electron_effects_in_particle-in-cell_simulation/structured.json,
new-swa-1,kb-data/output/Multi-Band_Dipole_And_Multipole_Wakefields_In_NLC_Traveling_Wave_Accelerators_Using_A_Wire_Measurement_Technique,MULTI-BAND DIPOLE AND MULTIPOLE WAKEFIELDS IN NLC TRAVELING WAVE ACCELERATORS USING A WIRE MEASUREMENT TECHNIQUE,"R.M. Jones † , N. Baboi † *, and N.M. Kroll §; †Stanford Linear Accelerator Center, 2575 Sand Hill Road, Menlo Park, CA, 94025 §University of California, San Diego La Jolla, CA 92093-0319; *On leave from NILPRP, P.O. Box MG-36, 76900 Bucharest, Romania",,,s3://new-swa-1/kb-data/output/Multi-Band_Dipole_And_Multipole_Wakefields_In_NLC_Traveling_Wave_Accelerators_Using_A_Wire_Measurement_Technique/structured.json,
new-swa-1,kb-data/output/Nano-scale_electron_bunching_in_laser-triggered_ionization_injection_in_plasma_accelerators,Nano-scale electron bunching in laser-triggered ionization injection in plasma accelerators,"X. L. Xu, 1, 2 C. J. Zhang, 1 F. Li, 1 Y. Wan, 1 Y. P. Wu, 1 J. F. Hua, 1 1 1, ∗ 2 2 2 2; C.-H. Pai, W. Lu, W. An, P. Yu, W. B. Mori, and C. Joshi; 1 Department of Engineering Physics, Tsinghua University, Beijing 100084, China",1411.4386,"August 28, 2021",s3://new-swa-1/kb-data/output/Nano-scale_electron_bunching_in_laser-triggered_ionization_injection_in_plasma_accelerators/structured.json,
new-swa-1,kb-data/output/Nanometer-scale_pre-bunched_electron_beams_generated_from_all-optical_plasma-based_acceleration,Nanometer-scale pre-bunched electron beams generated from all-optical plasma-based acceleration,"Zhenan Wang, 1, ∗ Zewei Xu, 1, ∗ Qianyi Ma, 1 Yuhui Xia, 1 Letian Liu, 1 Chenxu Wang, 2, 3 1, 4, 5 1, 4, † 2, 3; Thamine Dalichaouch, Xueqing Yan, Xinlu Xu, and Warren B. Mori; 1 State Key Laboratory of Nuclear Physics and Technology, and Key Laboratory of HEDP of the Ministry of Education, CAPT,",,"February 24, 2026",s3://new-swa-1/kb-data/output/Nanometer-scale_pre-bunched_electron_beams_generated_from_all-optical_plasma-based_acceleration/structured.json,
new-swa-1,kb-data/output/Neural_Network_Solver_for_Coherent_Synchrotron_Radiation_Wakefield_Calculations_in_Accelerator-based_Charged_Particle_Beams,Neural Network Solver for Coherent Synchrotron Radiation Wakefield Calculations in Accelerator-based Charged Particle Beams,"Simulations of accelerators are often conducted using 'particle tracking"" codes, which track the positions ( x , y , z ) and momenta ( p x , p y , p z ) of particles in the beam (collectively, the 6D positionmomentum phase space). As the beam travels through the accelerator, the phase space is iteratively",,,s3://new-swa-1/kb-data/output/Neural_Network_Solver_for_Coherent_Synchrotron_Radiation_Wakefield_Calculations_in_Accelerator-based_Charged_Particle_Beams/structured.json,
new-swa-1,kb-data/output/Non-linear_Ion-Wake_Excitation_by_the_Time-Asymmetric_Electron_Wakefields_of_Intense_Energy_Sources_with_applications_to_the_Crunch-in_regime,Non-linear Ion-Wake Excitation by the Time-Asymmetric Electron Wakefields of Intense Energy Sources with applications to the Crunch-in regime,"Aakash A. Sahai 1, GLYPH<3>; 1 Department of Physics, Blackett Laboratory and John Adams Institute for Accelerator Sciences, Imperial College London, London, SW7 2AZ, UK & Department of Electrical Engineering, Duke university, Durham, NC 27708, USA",1610.03289,,s3://new-swa-1/kb-data/output/Non-linear_Ion-Wake_Excitation_by_the_Time-Asymmetric_Electron_Wakefields_of_Intense_Energy_Sources_with_applications_to_the_Crunch-in_regime/structured.json,
new-swa-1,kb-data/output/Non-linear_Ion-wake_Excitation_by_Ultra-relativistic_Electron_Wakefields,Non-linear Ion-Wake Excitation by Ultra-relativistic Electron Wakefields,"Aakash A. Sahai 1, GLYPH<3> and Thomas C. Katsouleas 1; 1 Department of Electrical Engineering, Duke University, Durham, NC, 27708 USA",,,s3://new-swa-1/kb-data/output/Non-linear_Ion-wake_Excitation_by_Ultra-relativistic_Electron_Wakefields/structured.json,
new-swa-1,kb-data/output/Nonlinear_wakefields_and_electron_injection_in_cluster_plasma,Nonlinear wakefields and electron injection in cluster plasma,"M. W. Mayr 1 , ∗ B. Spiers 1 , R. Aboushelbaya 1 , R. Paddock 1 , J. D. Sadler 2 ,; C. Sillett 1 , R. H. W. Wang 1 , K. Krushelnick 3 , and P. A. Norreys 1 , 4 , 5; 1 Clarendon Laboratory, University of Oxford, Oxford OX1 3PU, UK",,"August 24, 2021",s3://new-swa-1/kb-data/output/Nonlinear_wakefields_and_electron_injection_in_cluster_plasma/structured.json,
new-swa-1,kb-data/output/Numerical_Studies_on_Locally_Damped_Structures,NUMERICAL STUDIES ON LOCALLY DAMPED STRUCTURES *,"Z. Li, N.T. Folwell and T.O. Raubenheimer, SLAC, Stanford University, Stanford, CA 94039, USA; For  the  NLC  X-band  linacs,  we  propose  a  medium damping scheme with a Q 1 of a few hundred as means of solving the rf efficiency and the pulse heating limitations. In  this  paper,  we  address  some  of  the  design  issues  for locally damped structures at X-band. We will also discuss the  design  of  compact  loads  for  the  medium  damped structures  to  minimize  the  physical  size  associated  with the local damping and thereby reduce the cost.; The  damping  properties  of  the  cell  are  determined  by the coupling iris to the damping waveguide. To determine the  damping  requirements  for  the  structure,  numerical simulations  using  LIAR[7]  were  performed  to  study  the",,,s3://new-swa-1/kb-data/output/Numerical_Studies_on_Locally_Damped_Structures/structured.json,
new-swa-1,kb-data/output/Numerical_simulations_of_electron_acceleration_driven_by_heavy_ion_beams_in_plasma_with_alternating_density_gradients,Numerical simulations of electron acceleration driven by heavy ion beams in plasma with alternating density gradients,"Jiangdong Li 1 , 2 , Jiancheng Yang 1 , 2 ‡ , Guoxing Xia 3 , 4 , Jie Liu 1 , 2 , Ruihu Zhu 1 , 2 Xiangwen Qiao 1 , 2; 1 Institute of Modern physics, Chinese Academy of Sciences, Lanzhou 730000, China; 2 University of Chinese Academy of Sciences, Beijing 100049, China",2408.00740,,s3://new-swa-1/kb-data/output/Numerical_simulations_of_electron_acceleration_driven_by_heavy_ion_beams_in_plasma_with_alternating_density_gradients/structured.json,
new-swa-1,kb-data/output/Observation_of_Enhanced_Transformer_Ratio_in_Collinear_Wakefield_Acceleration,Observation of Enhanced Transformer Ratio in Collinear Wakefield Acceleration,"C.Jing 1 , A.Kanareykin 1 , J.G.Power 2 , M.Conde 2 , Z.Yusof 2 , P.Schoessow 1 , and W.Gai 2 1. Euclid Techlabs LLC, Solon, OH-44139; 2. High Energy Physics Division, Argonne National Laboratory, Argonne, IL-60439",,,s3://new-swa-1/kb-data/output/Observation_of_Enhanced_Transformer_Ratio_in_Collinear_Wakefield_Acceleration/structured.json,
new-swa-1,kb-data/output/Observation_of_Skewed_Electromagnetic_Wakefields_in_an_Asymmetric_Structure_Driven_by_Flat_Electron_Bunches,Observation of Skewed Electromagnetic Wakefields in an Asymmetric Structure Driven by Flat Electron Bunches,"W. Lynn, 1, ∗ T. Xu, 2, † G. Andonian, 1 D. S. Doran, 3 G. Ha, 3 N. Majernik, 1; P. Piot, 2, 3 J. Power, 3 J. B. Rosenzweig, 1 C. Whiteford, 3 and E. Wisniewski 3; 1 Department of Physics and Astronomy, UCLA, Los Angeles, California 90095, USA ‡",2306.05632,"August 21, 2023",s3://new-swa-1/kb-data/output/Observation_of_Skewed_Electromagnetic_Wakefields_in_an_Asymmetric_Structure_Driven_by_Flat_Electron_Bunches/structured.json,
new-swa-1,kb-data/output/Obtaining_the_Wakefield_Due_to_Cell-to-Cell_Misalignments_in_a_Linear_Accelerator_Structure,Obtaining the Wakefield Due to Cell-to-Cell Misalignments in a Linear Accelerator Structure ∗,"Stanford Linear Accelerator Center, Stanford University, Stanford, CA 94309",,,s3://new-swa-1/kb-data/output/Obtaining_the_Wakefield_Due_to_Cell-to-Cell_Misalignments_in_a_Linear_Accelerator_Structure/structured.json,
new-swa-1,kb-data/output/On_Resonant_Multi-Bunch_Wakefield_Effects_in_Linear_Accelerators_with_Dipole_Mode_Detuning,On Resonant Multi-Bunch Wakefield Effects in Linear Accelerators with Dipole Mode Detuning ∗,"Stanford Linear Accelerator Center, Stanford University, Stanford, CA 94309",,,s3://new-swa-1/kb-data/output/On_Resonant_Multi-Bunch_Wakefield_Effects_in_Linear_Accelerators_with_Dipole_Mode_Detuning/structured.json,
new-swa-1,kb-data/output/Optimized_Wakefield_Computations_Using_A_Network_Model,OPTIMIZED WAKEFIELD COMPUTATIONS USING A NETWORK MODEL ∗,"J.-F. Ostiguy, K.-Y. Ng, FNAL, Batavia, IL 60510, USA; agreement with experimental results. However, until now, the wake computations remained too slow to make the simulation of a full linac practical. In this paper, we describe algorithmic modifications that have led to a code achieving three orders of magnitude improvement over previously reported performance.",,,s3://new-swa-1/kb-data/output/Optimized_Wakefield_Computations_Using_A_Network_Model/structured.json,
new-swa-1,kb-data/output/Origin_and_reduction_of_wakefields_in_photonic_crystal_accelerator_cavities,Origin and reduction of wakefields in photonic crystal accelerator cavities,"Carl A. Bauer, 1 Gregory R. Werner, 1 and John R. Cary 1, 2; University of Colorado at Boulder, Boulder, CO 2 Tech-X Corporation, Boulder, CO (Dated: June 11, 2022); These features suggest an alternative to traditional (super)conducting cavity design, and therefore could result in higher gradients [13-17], lower power losses, and/or lower wakefields.",,"June 11, 2022",s3://new-swa-1/kb-data/output/Origin_and_reduction_of_wakefields_in_photonic_crystal_accelerator_cavities/structured.json,
new-swa-1,kb-data/output/Particle-in-cell_simulations_of_plasma_wakefield_formation_in_microwave_waveguides,Particle-in-cell simulations of plasma wakefield formation in microwave waveguides,"School of Physics, Universidad Industrial de Santander, Bucaramanga, Colombia, 680002; The findings contribute to the theoretical groundwork necessary to evaluate the viability of this acceleration scheme and guide future experimental implementations in compact, costeffective accelerator systems.",1908.07207,,s3://new-swa-1/kb-data/output/Particle-in-cell_simulations_of_plasma_wakefield_formation_in_microwave_waveguides/structured.json,
new-swa-1,kb-data/output/Ponderomotive_Acceleration_by_Relativistic_Waves,Ponderomotive Acceleration by Relativistic Waves,"C. Lau 1,* , P. C. Yeh 1 , O. Luk 1 , J. McClenaghan 1 , T. Ebisuzaki 2 , and T. Tajima 1; 1 Dept. of Physics and Astronomy, University of California, Irvine, CA, 92697 USA 2  RIKEN, Wako, Saitama 351-0198, Japan; The alternative scenario is the acceleration by large amplitude electromagnetic waves excited near a black hole of large mass in active galactic nuclei (AGN), which can be created along the emanating jets [8,12].",,,s3://new-swa-1/kb-data/output/Ponderomotive_Acceleration_by_Relativistic_Waves/structured.json,
